id,blueprint_id,entity_type,entity_schema,data,version,created_at,created_by
083935db-c005-447d-8148-bf135590361c,7eed730a-eb15-48ba-992f-ea0c56c3f610,partners,crm,"{""id"": ""7eed730a-eb15-48ba-992f-ea0c56c3f610"", ""rules"": {}, ""module"": ""crm"", ""status"": ""applied"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""operations"", ""keywords"": [""partner"", ""strategic"", ""alliance"", ""referral""], ""description"": ""Strategic partners and referral organizations."", ""example_questions"": [""List strategic partners"", ""Show alliance records"", ""Find referral partners""]}, ""ui_config"": {}, ""created_at"": ""2026-01-24T05:03:06.997383+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""crm.contacts"", ""entity_type"": ""partners"", ""dependencies"": [""external.contacts"", ""external.accounts"", ""external.user_account_assignments""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": ""\nCREATE OR REPLACE VIEW external.v_partners AS \nSELECT \n    uc.id, uc.organization_id, uc.display_id, uc.name, uc.email, uc.phone, uc.lifecycle_stage, uc.persona_type, uc.status, uc.vertical, uc.vertical_payload, uc.details, \n    ec.account_id, ec.is_partner_delegate, ec.is_primary, ec.company, ec.tags, ec.last_contacted_at, ec.last_engaged_at, \n    a.name AS partner_company, a.domain, a.industry, \n    ua.user_id AS assigned_internal_user, ua.role_in_assignment, ua.functional_role, \n    uc.created_at, uc.updated_at \nFROM unified.contacts uc \nLEFT JOIN external.contacts ec ON ec.id = uc.id \nLEFT JOIN external.accounts a ON a.id = ec.account_id \nLEFT JOIN external.user_account_assignments ua ON ua.account_id = ec.account_id \nWHERE uc.contact_type = 'external' AND uc.lifecycle_stage = 'partner';\n        "", ""partition_filter"": ""contact_type = 'external' AND lifecycle_stage = 'partner'""}",1,2026-02-07 10:36:49.062937+00,
08930428-3006-4092-b090-d70a52e3e219,630086d7-d0f4-44be-b5b2-fd9be73cee2a,contractors,hr,"{""id"": ""630086d7-d0f4-44be-b5b2-fd9be73cee2a"", ""rules"": {}, ""module"": ""hr"", ""status"": ""applied"", ""version"": 2, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-01-24T05:03:06.997383+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""contractors_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:18:10.849427+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.contacts"", ""entity_type"": ""contractors"", ""dependencies"": [""identity.organization_users"", ""hr.workers""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": ""\nCREATE OR REPLACE VIEW hr.v_contractors AS\nSELECT \n    uc.id, uc.organization_id, uc.display_id, uc.name, uc.email, uc.phone,\n    uc.persona_type, uc.status, uc.vertical, uc.vertical_payload,\n    ou.location_id, ou.manager_id, ou.user_id,\n    w.details AS hr_details,\n    w.details->'employment'->>'hireDate' AS contract_start,\n    w.details->'employment'->>'jobTitle' AS role_title,\n    uc.created_at, uc.updated_at\nFROM unified.contacts uc\nLEFT JOIN identity.organization_users ou ON ou.id = uc.id\nLEFT JOIN hr.workers w ON w.id = uc.id\nWHERE uc.contact_type = 'worker' AND uc.persona_type = 'contractor';\n        "", ""partition_filter"": ""contact_type = 'worker' AND persona_type = 'contractor'"", ""ui_details_overview"": {}}",2,2026-02-09 15:18:10.849427+00,
08c2a39f-84fc-4edd-9a29-39e469eb1939,fd7f6116-c425-4fcc-8d23-fe17d6de2eb7,policy_documents,hr,"{""id"": ""fd7f6116-c425-4fcc-8d23-fe17d6de2eb7"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 2, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""policy_documents_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:18:10.849427+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.policy_documents"", ""entity_type"": ""policy_documents"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",2,2026-02-09 15:18:10.849427+00,
08fa1a27-db5a-4a33-bf01-ce9713072d28,470fd014-ee78-4c76-88da-5d38a164f44c,candidates,hr,"{""id"": ""470fd014-ee78-4c76-88da-5d38a164f44c"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 3, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""candidates_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:31:34.731678+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.contacts"", ""entity_type"": ""candidates"", ""dependencies"": [""hr.candidates""], ""display_name"": null, ""jsonb_schema"": {""type"": ""object"", ""required"": [""person""], ""properties"": {""person"": {""type"": ""object"", ""required"": [""name"", ""communication""], ""properties"": {""name"": {""type"": ""object"", ""required"": [""given"", ""family""], ""properties"": {""given"": {""type"": ""string""}, ""family"": {""type"": ""string""}}}, ""communication"": {""type"": ""object"", ""properties"": {""email"": {""type"": ""array""}}}}}}}, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""contact_type = 'candidate'"", ""ui_details_overview"": {""staticTabs"": [{""tab"": ""Activities"", ""label"": ""Activities"", ""order"": 1}, {""tab"": ""Logs"", ""label"": ""Logs"", ""order"": 2}], ""dynamicTabs"": [{""label"": ""Applications"", ""order"": 3, ""props"": {""tabs"": [], ""filters"": [], ""entityType"": ""hr.applications""}, ""detailView"": false, ""details_overview"": false}]}}",3,2026-02-09 15:31:34.731678+00,
094bea26-d853-4830-bd35-6e20a283701b,1fc59985-c831-4945-90bf-03ced0ce58f5,service_assets,external,"{""id"": ""1fc59985-c831-4945-90bf-03ced0ce58f5"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""semantics"": {""domain"": ""crm"", ""keywords"": [""asset"", ""service"", ""item"", ""inventory""], ""description"": ""Assets and items provided as part of services."", ""example_questions"": [""List service assets"", ""Show inventory items"", ""Find assets by service type""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-05T08:59:32.527529+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""external.service_assets"", ""entity_type"": ""service_assets"", ""dependencies"": [], ""display_name"": null, ""physical_ddl"": null, ""entity_schema"": ""external"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-05 12:24:45.570429+00,
0ae4a0fd-ff59-413f-b0f3-f73d9b8d177d,5523fb58-d576-46a6-b3e9-700c3e55e21d,modules,identity,"{""id"": ""5523fb58-d576-46a6-b3e9-700c3e55e21d"", ""rules"": {}, ""module"": ""identity"", ""status"": ""draft"", ""version"": 4, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""tableview"", ""global_actions"": [{""form"": ""modules_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""identity.modules"", ""entity_type"": ""modules"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""identity"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",4,2026-02-09 15:42:13.348987+00,
0b1af88c-eed1-4c49-9a88-b8a2e878bd36,630086d7-d0f4-44be-b5b2-fd9be73cee2a,contractors,hr,"{""id"": ""630086d7-d0f4-44be-b5b2-fd9be73cee2a"", ""rules"": {}, ""version"": 4, ""form_type"": ""simple"", ""semantics"": {""context"": {""title"": ""Contractors"", ""module"": ""hr"", ""status"": ""applied""}}, ""created_at"": ""2026-01-24T05:03:06.997383+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""contractors_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-14T02:47:45.696948+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.workers"", ""entity_type"": ""contractors"", ""dependencies"": [], ""jsonb_schema"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""hr"", ""blueprint_hash"": null, ""classification"": ""deprecated"", ""display_format"": null, ""custom_view_sql"": ""\nCREATE OR REPLACE VIEW hr.v_contractors AS\nSELECT \n    uc.id, uc.organization_id, uc.display_id, uc.name, uc.email, uc.phone,\n    uc.persona_type, uc.status, uc.vertical, uc.vertical_payload,\n    ou.location_id, ou.manager_id, ou.user_id,\n    w.details AS hr_details,\n    w.details->'employment'->>'hireDate' AS contract_start,\n    w.details->'employment'->>'jobTitle' AS role_title,\n    uc.created_at, uc.updated_at\nFROM unified.contacts uc\nLEFT JOIN identity.organization_users ou ON ou.id = uc.id\nLEFT JOIN hr.workers w ON w.id = uc.id\nWHERE uc.contact_type = 'worker' AND uc.persona_type = 'contractor';\n        "", ""partition_filter"": ""contact_type = 'worker' AND persona_type = 'contractor'"", ""ui_details_overview"": {}}",4,2026-02-14 02:47:45.696948+00,
0b2f16ab-b95f-49c3-867c-f960e4f400ce,fb40acfd-177a-45ad-abbd-7cbdc559bbcc,vendors,crm,"{""id"": ""fb40acfd-177a-45ad-abbd-7cbdc559bbcc"", ""rules"": {}, ""module"": ""crm"", ""status"": ""applied"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""operations"", ""keywords"": [""vendor"", ""supplier"", ""procurement"", ""provider""], ""description"": ""Third-party suppliers and service providers."", ""example_questions"": [""List our vendors"", ""Find suppliers by category"", ""Show vendor contact info""]}, ""ui_config"": {}, ""created_at"": ""2026-01-11T10:59:37.552848+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""crm.accounts"", ""entity_type"": ""vendors"", ""dependencies"": [""external.accounts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""type = 'vendor'""}",1,2026-02-07 10:36:49.030483+00,
0bb52307-a2ae-4cb4-830c-71d170ac9ca9,3d7ce113-97e8-4fed-ba13-68970e3092d6,customers_b2b,crm,"{""id"": ""3d7ce113-97e8-4fed-ba13-68970e3092d6"", ""rules"": {}, ""module"": ""crm"", ""status"": ""applied"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""sales"", ""keywords"": [""b2b"", ""business"", ""commercial"", ""enterprise""], ""description"": ""Business-to-Business customer organizations."", ""example_questions"": [""List B2B customers"", ""Show enterprise clients"", ""Find business accounts""]}, ""ui_config"": {""filters"": [""account_id"", ""industry"", ""engagement_score""], ""defaultView"": ""table""}, ""created_at"": ""2026-01-24T05:03:06.997383+00:00"", ""sub_panels"": [{""fk"": ""object_id"", ""icon"": ""paperclip"", ""name"": ""Attachments"", ""source"": ""core.object_attachments""}, {""fk"": ""object_id"", ""icon"": ""sticky-note"", ""name"": ""Notes"", ""filter"": ""comment_type = 'note'"", ""source"": ""core.object_comments""}, {""fk"": ""object_id"", ""icon"": ""activity"", ""name"": ""Activities"", ""source"": ""core.object_activities""}, {""fk"": ""object_id"", ""icon"": ""tag"", ""name"": ""Tags"", ""source"": ""core.object_tags""}], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""customers_b2b_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""calendarview"", ""mapview"", ""metricsview""]}, ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""crm.accounts"", ""entity_type"": ""customers_b2b"", ""dependencies"": [""crm.contacts"", ""crm.accounts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""is_individual = false AND type = 'customer'"", ""ui_details_overview"": {}}",1,2026-02-08 16:49:22.023183+00,
0bdb013c-e2ec-4b18-9477-7272f9ae64f0,d486f278-4f27-4d51-9e0e-7bf825a80347,customers_business,crm,"{""id"": ""d486f278-4f27-4d51-9e0e-7bf825a80347"", ""rules"": {}, ""module"": ""crm"", ""status"": ""applied"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""domain"": ""crm"", ""keywords"": [""business"", ""corporate"", ""organization""], ""description"": ""Records for business-type customers."", ""example_questions"": [""List corporate customers"", ""Show enterprise organization info"", ""Find business records""]}, ""ui_config"": {}, ""created_at"": ""2026-01-11T10:59:37.552848+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""crm.accounts"", ""entity_type"": ""customers_business"", ""dependencies"": [""external.accounts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""type = 'customer' AND is_individual = false""}",1,2026-02-07 10:22:38.741143+00,
0bdb6a91-b22d-4683-b096-a3064c62f7ec,dec50931-804c-4087-8bf6-ebe642db85e9,tasks,blueprint,"{""id"": ""dec50931-804c-4087-8bf6-ebe642db85e9"", ""rules"": {}, ""module"": ""blueprint"", ""status"": ""draft"", ""version"": 4, ""form_type"": ""dependent"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""tasks_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""calendarview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.tasks"", ""entity_type"": ""tasks"", ""dependencies"": [""blueprint.tasks""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""blueprint"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",4,2026-02-09 15:42:13.348987+00,
0c8ef4f2-abc7-41af-9472-1f55c0cfc94d,e2c21e07-429c-4b64-95d5-c8816b37035c,consultants,hr,"{""id"": ""e2c21e07-429c-4b64-95d5-c8816b37035c"", ""rules"": {}, ""module"": ""hr"", ""status"": ""applied"", ""version"": 4, ""form_type"": ""simple"", ""semantics"": {""context"": {""title"": ""Consultants"", ""module"": ""hr"", ""status"": ""applied""}}, ""ui_config"": {}, ""created_at"": ""2026-01-24T05:17:51.638851+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""kanbanview"", ""global_actions"": [{""form"": ""consultants_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""kanbanview"", ""metricsview""]}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.contacts"", ""entity_type"": ""consultants"", ""dependencies"": [""identity.organization_users"", ""identity.users"", ""hr.workers""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": ""\nCREATE OR REPLACE VIEW hr.v_consultants AS\nSELECT \n    uc.id, uc.organization_id, uc.display_id, uc.name, uc.email, uc.phone,\n    uc.persona_type, uc.status, uc.vertical, uc.vertical_payload,\n    ou.location_id, ou.manager_id, ou.user_id,\n    u.pref_organization_id AS primary_org,\n    w.details AS hr_details,\n    w.details->'employment'->>'hireDate' AS contract_start,\n    w.details->'employment'->>'jobTitle' AS role_title,\n    uc.created_at, uc.updated_at\nFROM unified.contacts uc\nLEFT JOIN identity.organization_users ou ON ou.id = uc.id\nLEFT JOIN identity.users u ON u.id = ou.user_id\nLEFT JOIN hr.workers w ON w.id = uc.id\nWHERE uc.contact_type = 'worker' AND uc.persona_type = 'consultant';\n        "", ""partition_filter"": ""contact_type = 'worker' AND persona_type = 'consultant'"", ""ui_details_overview"": {}}",4,2026-02-13 04:03:18.279108+00,
0cc065d6-3b44-4804-a749-a36bb887e592,1b6c6fc3-758b-433e-a726-d1de7f8ca4ec,deals,external,"{""id"": ""1b6c6fc3-758b-433e-a726-d1de7f8ca4ec"", ""rules"": {}, ""module"": ""external"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""domain"": ""sales"", ""keywords"": [""deal"", ""opportunity"", ""pipeline"", ""revenue""], ""lifecycle"": {""column"": ""stage_id"", ""blueprint_id"": ""d58f9e56-1433-4567-84d5-eec55359791c"", ""bp_id_column"": ""automation_bp_instance_id"", ""esm_id_column"": ""automation_esm_instance_id""}, ""description"": ""RAW DATA for Deals: Use this to list individual records and transaction details. NOT for executive summaries or totals."", ""example_questions"": [""List active deals"", ""Show sales pipeline"", ""What is the total revenue of pending deals?""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T06:22:31.728987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""external.deals"", ""entity_type"": ""deals"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""entity_schema"": ""external"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ai_resolution_strategy"": ""resolve_parent""}",1,2026-02-07 07:03:25.046456+00,
0cc96fb8-e6a8-48e8-98c8-a0ce776797a5,89ddee08-a9fd-4adf-a0e9-9a53ba494c97,tickets,blueprint,"{""id"": ""89ddee08-a9fd-4adf-a0e9-9a53ba494c97"", ""rules"": {}, ""module"": ""blueprint"", ""status"": ""draft"", ""version"": 1, ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-05T08:59:32.527529+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.tickets"", ""entity_type"": ""tickets"", ""dependencies"": [""blueprint.tickets""], ""display_name"": null, ""physical_ddl"": null, ""entity_schema"": ""blueprint"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-05 12:24:45.64594+00,
0d0261d5-b90d-4be2-b154-48f89b16a39b,4056976f-07ba-49bc-b243-b9134d17e471,customers_individual,crm,"{""id"": ""4056976f-07ba-49bc-b243-b9134d17e471"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 3, ""form_type"": ""simple"", ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-09T15:18:10.849427+00:00"", ""sub_panels"": [], ""ui_general"": {}, ""updated_at"": ""2026-02-09T15:42:13.348987+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.organizations"", ""entity_type"": ""customers_individual"", ""dependencies"": [""external.accounts""], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""crm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": ""type = 'customer' AND is_individual = true"", ""ui_details_overview"": {}}",3,2026-02-12 05:18:17.138245+00,
0d94a29a-2263-4b85-824d-8f3714d3b0ca,b3e2a0d6-0dc9-449e-ab24-bd716a990ec3,service_catalog,esm,"{""id"": ""b3e2a0d6-0dc9-449e-ab24-bd716a990ec3"", ""rules"": {""display_id"": {""prefix"": ""SVC""}}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""semantics"": {}, ""ui_config"": {}, ""created_at"": ""2026-02-07T00:38:19.71143+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T00:38:19.71143+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""esm.service_catalog"", ""entity_type"": ""service_catalog"", ""dependencies"": [], ""display_name"": ""Service Catalog"", ""physical_ddl"": null, ""entity_schema"": ""esm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""esm"", ""display_format"": {""format"": ""SVC-{COUNTER}"", ""token_config"": [{""type"": ""counter"", ""token"": ""{COUNTER}""}], ""counter_config"": {""reset_period"": ""CALENDAR_YEAR""}, ""counter_padding"": 6}, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-07 00:50:59.629041+00,
0da98bbf-47be-4ce7-8b1d-44a73a533e96,cdc505cf-c537-4432-af25-e2c9afff5c21,projects,unified,"{""id"": ""cdc505cf-c537-4432-af25-e2c9afff5c21"", ""rules"": {}, ""module"": ""unified"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""dependent"", ""semantics"": {""domain"": ""operations"", ""keywords"": [""project"", ""initiative"", ""milestone"", ""plan""], ""description"": ""Strategic projects and business initiatives."", ""example_questions"": [""List all projects"", ""Show active initiatives"", ""Find project milestones""]}, ""ui_config"": {}, ""created_at"": ""2026-02-06T02:28:11.98248+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-06T02:28:11.98248+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""unified.projects"", ""entity_type"": ""projects"", ""dependencies"": [], ""display_name"": ""Projects"", ""jsonb_schema"": null, ""physical_ddl"": null, ""ai_resolution"": ""resolve_parent"", ""entity_schema"": ""unified"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-07 07:49:22.408993+00,
0db47160-bc9b-4991-b063-119cd05dd53b,56d0e877-765c-4ba5-ba83-d4c6f85de2ec,applications,hr,"{""id"": ""56d0e877-765c-4ba5-ba83-d4c6f85de2ec"", ""rules"": {}, ""module"": ""hr"", ""status"": ""draft"", ""version"": 1, ""form_type"": ""composite"", ""semantics"": {""domain"": ""hr"", ""keywords"": [""application"", ""apply"", ""submission"", ""job""], ""lifecycle"": {""column"": ""stage_id"", ""blueprint_id"": ""e7ac3b48-4664-4e8a-8c17-f75ca11736fc"", ""bp_id_column"": ""automation_bp_instance_id"", ""esm_id_column"": ""automation_esm_instance_id""}, ""description"": ""Job applications submitted by candidates."", ""example_questions"": [""Show recent applications"", ""How many people applied for this job?"", ""List pending applications""]}, ""ui_config"": {}, ""created_at"": ""2026-02-03T20:41:34.583148+00:00"", ""sub_panels"": [], ""updated_at"": ""2026-02-07T07:04:03.08311+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""hr.applications"", ""entity_type"": ""applications"", ""dependencies"": [], ""display_name"": ""Job Applications"", ""jsonb_schema"": {""type"": ""object"", ""required"": [""processStage""], ""properties"": {""disposition"": {""type"": ""object"", ""properties"": {""status"": {""type"": ""string""}}}, ""processStage"": {""type"": ""string""}}}, ""physical_ddl"": null, ""ai_resolution"": ""chain_resolve"", ""entity_schema"": ""hr"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""master"", ""display_format"": {""format"": ""APP-{SEQ}"", ""counter_padding"": 5}, ""custom_view_sql"": null, ""partition_filter"": null}",1,2026-02-07 07:49:22.408993+00,
0dcf9e4f-8d46-4054-98fa-4f21c6bac18b,e644a2e1-666c-4dcc-9fe7-2d1506a3e552,counterparties,ctrm,"{""id"": ""e644a2e1-666c-4dcc-9fe7-2d1506a3e552"", ""rules"": {}, ""module"": null, ""status"": ""draft"", ""version"": 1, ""form_type"": ""simple"", ""semantics"": {""tags"": [""category"", ""rating""], ""metrics"": [""credit_limit""], ""identity"": {""key"": ""id"", ""display"": ""name""}}, ""ui_config"": {}, ""created_at"": ""2026-02-06T11:24:58.457905+00:00"", ""sub_panels"": [], ""ui_general"": {""default_view"": ""tableview"", ""global_actions"": [{""form"": ""counterparties_form"", ""label"": ""New""}], ""available_views"": [""tableview"", ""gridview"", ""detailview"", ""metricsview""]}, ""updated_at"": ""2026-02-06T11:24:58.457905+00:00"", ""ai_metadata"": {""embedding_model"": ""text-embedding-3-large""}, ""base_source"": ""ctrm.counterparties"", ""entity_type"": ""counterparties"", ""dependencies"": [], ""display_name"": null, ""jsonb_schema"": null, ""physical_ddl"": null, ""ui_dashboard"": {}, ""ai_resolution"": ""direct"", ""entity_schema"": ""ctrm"", ""extra_objects"": {}, ""blueprint_hash"": null, ""classification"": ""transactional"", ""display_format"": null, ""custom_view_sql"": null, ""partition_filter"": null, ""ui_details_overview"": {}}",1,2026-02-08 19:46:54.826081+00,
